PIERWSZE_IMIĘ,DRUGIE_IMIĘ,NAZWISKO,DATA URODZENIA
KRZYSZTOF,JÓZEF,BIAŁEK,23-08-1956
DANIEL,MARCIN,HARUN,14-12-1929
ALEKSANDER,KRZYSZTOF,KALEJA,11-08-1959
EUGENIUSZ,ANDRZEJ,BUDD,19-02-1940
FILIP,DANIEL,SZTWIERTNIA,07-03-2001
STEFAN,PIOTR,HINCA,02-06-1992
MAREK,ANDRZEJ,GUZ,19-05-1989
DAVYD,KRZYSZTOF,SUŁKOWSKI,04-10-2021
JÓZEF,TOMASZ,KOBRYN,23-09-2003
TYMOTEUSZ,JERZY,JASZYNA,25-11-1992
MIECZYSŁAW,ADAM,BUCZEK,20-11-1980
MIROSŁAW,STANISŁAW,PEROŃSKI,24-10-1962
JAN,JACEK,RUSNAK,13-02-1966
KAZIMIERZ,ZENON,MUS,18-05-1977
MACIEJ,KRZYSZTOF,SZYMAŃSKI,20-01-1971
ADAM,MARIUSZ,BUCZEK,28-05-1949
TOMASZ,FRANCISZEK,PIÓRKO,16-09-2002
ROMAN,ADAM,SERBULOV,11-11-1926
ROBERT,JAN,SEROKA,03-08-1949
CYPRIAN,JAKUB,BANNIKOV,06-05-2009
VICTOR,JERZY,RATAJ,06-12-1987
OLEKSII,ANDRZEJ,GŁOWACKI,08-06-1964
ADAM,MARIAN,TETELA,03-06-2012
JAN,PAWEŁ,RECZEK,13-07-1967
HENRYK,JANUSZ,PRZYBYLSKI,11-07-1966
KRZYSZTOF,MICHAŁ,SERAFIN,24-08-1940
ADAM,SZYMON,SIEJA,28-10-1985
JAKUB,ŁUKASZ,ŁAZARZ,05-10-1995
WŁODZIMIERZ,JÓZEF,KACZAN,20-08-1979
JERZY,ANDRZEJ,NIEŚCIÓR,17-12-1943
EDUARD,WŁADYSŁAW,TUZ,10-07-1933
GIORGI,WOJCIECH,GAJECKI,13-04-2007
RAFAŁ,HUBERT,BUJNOWSKI,14-09-1994
BARTOSZ,JÓZEF,RYSIŃSKI,28-08-1932
WŁODZIMIERZ,STANISŁAW,JANUSZEWSKI,20-01-1980
KRZYSZTOF,LEONARD,POPOWICZ,27-10-1981
RYSZARD,JANUSZ,GŁOWACKI,17-03-1999
ERYK,ROBERT,WRZOSEK,01-07-1979
BOGUSŁAW,FELIKS,DUDZIŃSKI,31-05-1950
IVAN,WACŁAW,CHACIŃSKI,04-02-2002
SŁAWOMIR,PRZEMYSŁAW,KRAUZE,05-11-1978
KLAUDIUSZ,PAWEŁ,WITEK,07-10-2010
BOGUSŁAW,ŁUKASZ,ŻYBURA,25-06-1981
ZBIGNIEW,ANDRZEJ,SZUBA,08-08-1956
DAMYR,TADEUSZ,KORDALA,14-12-1949
RADOSŁAW,ALEKSANDER,ŻMUDZIŃSKI,18-07-1950
WOJCIECH,RYSZARD,GOŃ,13-12-2003
SZYMON,FELIKS,KURPIL,16-11-1951
WIESŁAW,MICHAŁ,TWORUSZKA,22-04-1929
JAKUB,BRUNO,LEWANDOWSKI,18-05-1971
WOJCIECH,KRZYSZTOF,BRAZHKO,12-08-1961
RYSZARD,FRANCISZEK,KONIECZKA,24-08-1971
MAREK,ANDRZEJ,MAKOWSKI,11-12-1944
TOMASZ,IRENEUSZ,JASINA,30-12-2007
LESZEK,MATEUSZ,PASZEK,19-03-1926
STEFAN,HENRYK,BŁASZCZUK,13-01-1956
KAMIL,ADAM,STRAMSKI,19-05-1961
PIOTR,MAREK,LEMIERZ,02-11-2011
TOMASZ,KAZIMIERZ,BRZÓSKA,15-07-1941
TOMASZ,KAZIMIERZ,ADAMECZEK,03-03-1943
SEBASTIAN,SŁAWOMIR,SKRZYDLEWSKI,13-10-1954
JACEK,ANTONI,MORAWSKI,09-10-1994
JAN,PIOTR,PÓŁROLNICZAK,09-09-1924
JAROSŁAW,WIKTOR,BORZĘCKI,19-01-1963
ZBIGNIEW,SEBASTIAN,ŁUCZKIEWICZ,26-09-1977
TADEUSZ,DAWID,HRYCIUK,17-08-1991
ARTUR,JANUSZ,RYCHLIK,24-04-1989
JANUSZ,TADEUSZ,SERVETNYK,04-06-1963
SEBASTIAN,WOJCIECH,NIEMKO,25-04-1996
NORBERT,PAWEŁ,DUDA,21-07-2015
TADEUSZ,SEBASTIAN,PAWLAK,18-10-1956
JAKUB,MARIAN,ALEKSANDROWICZ,20-02-1951
DENYS,JÓZEF,GÓRCZYŃSKI,19-12-1979
MAREK,WOJCIECH,PILARSKI,25-03-1926
CEZARY,KRZYSZTOF,WIŚNIEWSKI,05-07-1996
ŁUKASZ,PAWEŁ,BRONOWICKI,13-08-1993
STEFAN,PIOTR,KOROVAIENKO,02-02-1942
PAWEŁ,JAN,JERZYK,03-08-2018
ROBERT,PRZEMYSŁAW,WIECZOREK,24-06-1952
MICHAŁ,EDWARD,BILOUS,28-12-1937
KAZIMIERZ,MICHAŁ,DĘBSKI,16-10-1942
JANUSZ,KRZYSZTOF,OSIŃSKI,30-05-1948
OLIVIER,TADEUSZ,LESIAK,18-08-2023
WIESŁAW,ALEKSANDER,KUBANEK,29-07-2011
ZDZISŁAW,DARIUSZ,DOMAŃSKI,27-03-1972
MAREK,ROBERT,PUTKOWSKI,28-11-1997
ZBIGNIEW,ROMAN,DOMAGAŁA,28-11-1996
MAKSYM,ALEKSANDER,SZMIGIELSKI-JANDA,26-08-1963
PIOTR,PIOTR,ZAJDA,10-04-1994
MIECZYSŁAW,TOMASZ,GROMKIEWICZ,26-11-1935
TOMASZ,PIOTR,RYNIA,20-10-1941
ZENON,JAN,GUZIKOWSKI,09-05-1935
SŁAWOMIR,KRZYSZTOF,STASZEWSKI,03-10-2008
KONRAD,JÓZEF,KRONKOWSKI,17-07-1952
SŁAWOMIR,JÓZEF,UCHAŃSKI,03-03-1993
WALDEMAR,EDWARD,GÓRSKI,03-01-1981
ZBIGNIEW,ROBERT,WÓJCIK,05-02-1951
RYSZARD,JÓZEF,MORMUL,09-08-1934
KRZYSZTOF,DOMINIK,SKOCZEŃ,04-02-2021
STANISŁAW,ALEKSANDER,PĘGIEL,02-07-2000
JAROSŁAW,KONRAD,DZIADOWICZ,06-05-1960
ADAM,HENRYK,RUDNICKI,17-09-1979
JAKUB,GRZEGORZ,DAWIDOWICZ,17-01-2004
MATEUSZ,CZESŁAW,BIZOŃ,29-04-2003
SŁAWOMIR,LUDWIK,BRZOSKNIEWICZ,01-07-1958
MACIEJ,KRZYSZTOF,HUDALA,03-01-1928
WIKTOR,SZYMON,ZGRYS,06-01-2006
DANIIL,PAWEŁ,KOWALCZYK,13-08-1986
SŁAWOMIR,ZENON,GALANTY,16-09-1986
PAWEŁ,DAMIAN,FIEDOROWICZ,21-08-2003
TOBIASZ,SZCZEPAN,KASATSKYI,05-04-1980
ALEG,WOJCIECH,KOSELSKI,13-04-2005
VASYL,JERZY,ZAKHARCHENKO,13-07-2003
ANTONI,BARTŁOMIEJ,HOŁOTA,06-04-1929
KUBA,MICHAŁ,WHITAKER,07-01-1990
NICCOLO,MARCIN,MALINOWSKI,09-12-1995
KACPER,JAN,ŚLECKI,30-05-1947
DOMINIK,FRANCISZEK,GORAJ,20-02-1952
DARIUSZ,JÓZEF,ODOLECKI,15-10-1925
SEBASTIAN,EDWARD,GARWOLIŃSKI,26-02-1940
JERZY,JÓZEF,ORZEŁ,20-05-2002
HUBERT,WŁADYSŁAW,RUSIN,19-10-2006
BOGDAN,JERZY,PARK,17-08-2002
LEON,MICHAŁ,DYŚKO,30-12-1945
SEBASTIAN,STANISŁAW,JAKUBOWSKI,14-07-1970
MARCIN,ZDZISŁAW,SADOWNIK,16-09-1988
BARTŁOMIEJ,ROMAN,RADZIWON,21-02-1933
DAMIAN,RAFAŁ,MURAWSKI,18-05-1928
WŁADYSŁAW,GABI,HONYSZ,23-03-1997
JÓZEF,JAKUB,MIKOS,10-06-2014
HENRYK,JAKUB,CZERWIEC,11-09-1930
TOMASZ,KONRAD,LUDWICZAK,02-08-2004
JAKUB,LONGIN,CISŁO,11-03-1938
MILAN,STEFAN,CHMIELOWIEC,13-04-1993
TOMASZ,ZBIGNIEW,SOBIELA,17-04-1942
TOMASZ,CEZARY,CHUDZIŃSKI,25-07-1938
MARCEL,JACEK,DELONG,24-03-1937
SZYMON,TOMASZ,ZIEMIŃSKI,20-02-2019
ANDRZEJ,KONRAD,LIDAK,01-09-2023
GRZEGORZ,ŁUKASZ,KAMOLA,09-05-1970
IGNACY,WACŁAW,BRYSZEWSKI,22-08-1994
DAWID,ZBIGNIEW,RYCKIE,28-11-1938
KRZYSZTOF,MARIUSZ,REKUS,17-04-1999
YAUHENI,ARTUR,KOWALCZYK,30-04-1992
FRYDERYK,MACIEJ,GRZYWNA,10-03-1935
DARIUSZ,ADAM,SMÓŁKA,11-05-2018
ALOJZY,ANDRZEJ,HUZARSKI,13-10-1949
ROBERT,BARTŁOMIEJ,BAR,04-11-1934
KRZYSZTOF,JAN,KARLIŃSKI,19-07-1976
MARCIN,KRZYSZTOF,CZARNOTA,17-04-1937
PAWEŁ,ANTONI,TOMASZEWSKI,21-05-1934
LEON,DAWID,RACHKOUSKI,04-01-2023
KRZYSZTOF,JAN,KOZIOŁ,06-07-1971
JANUSZ,BOGUSŁAW,CHORNYI,12-03-1966
KRZYSZTOF,DAMIAN,KOWALCZYK,13-10-1950
MARCIN,MAREK,KSHANOVSKYI,25-08-1930
ZENON,WŁADYSŁAW,ŁAPIŃSKI,09-02-1933
MAREK,WACŁAW,SKIBNIEWSKI,25-07-1945
ARTEM,JÓZEF,ADAMOWICZ,20-11-1947
JAN,TOMASZ,MIROSHNYCHENKO,27-10-1952
BRAJAN,DANIEL,BONDYRA,09-10-1976
PIOTR,MAREK,LENDA,28-05-1978
KAMIL,DARIUSZ,BRATEK,06-07-1930
ANDRZEJ,FRANCISZEK,KORSAK,18-09-2021
VOLODYMYR,JAN,CIUPA,27-09-1928
MARCEL,KRZYSZTOF,JÓZEF,28-05-1949
MIŁOSZ,ANDRZEJ,MARCINKOWSKI,07-05-1929
OLEH,WOJCIECH,MARCZAK,25-05-1952
RAFAŁ,KAROL,STAROŃ,01-11-1948
BARTOSZ,JÓZEF,BROŃSKI,16-10-1936
DANIEL,JAKUB,CISOWSKI,07-04-1981
ŁUKASZ,JAN,PACYNA,10-12-1988
KONRAD,ZYGMUNT,WINCEWICZ,11-03-1968
JAKUB,JAKUB,BIEGACZ,12-06-2020
MARIUSZ,DAMIAN,JEDLIŃSKI,28-10-2004
TADEUSZ,CZESŁAW,WIĄCEK,26-12-1960
ROBERT,PIOTR,BONDAR,13-06-1925
GRZEGORZ,NATAN,BUCZAK,31-07-1966
KSAWERY,SAMBOR,STALMARSKI,24-09-2000
JAKUB,JACEK,RYKACZEWSKI,05-11-2022
WOJCIECH,MIROSŁAW,OSTAPENKO,13-04-1956
ANDRZEJ,MICHAŁ,DERESZYŃSKI,09-08-1944
MIKOŁAJ,ARTUR,FRAŚ,10-07-2021
PIOTR,STANISŁAW,MAZUR,09-12-1943
JAKUB,JÓZEF,ŻŁOBIŃSKI,28-01-2024
PAWEŁ,WŁADYSŁAW,GRABOWSKI,09-07-1935
OSKAR,ANTONI,ZAJĄC,12-04-1935
ADAM,JAN,KRZYKAŁA,14-11-1959
MARIAN,ANDRZEJ,ZAKRZEWSKI,31-12-1936
PIOTR,PAWEŁ,KRÓLIKOWSKI,07-08-1937
DMYTRO,MAREK,CHWEDORCZUK,18-09-2011
KRZYSZTOF,MARCIN,CHOWANIEC,13-01-1983
MATEUSZ,JAN,PIECHOWSKI,23-10-2015
MARCIN,WOJCIECH,NASZCZYNIEC,08-01-1975
KRZYSZTOF,GRZEGORZ,UCIEKAŁEK,17-04-1950
DMITRII,TOMASZ,MASŁO,03-06-1972
MARIAN,SŁAWOMIR,GRZECZKA,09-08-1940
STANISŁAW,ZBIGNIEW,PAWLAK,22-05-2014
STANISŁAW,STANISŁAW,POKORA,18-06-2018
KRZYSZTOF,TOMASZ,KŁOŚ,02-01-1986
PRZEMYSŁAW,KRZYSZTOF,JURCZAK,14-02-1954
DAWID,ROMAN,SKOWROŃSKI,20-04-1949
DOMINIK,MARCIN,WŁODARCZYK,07-10-1934
WIESŁAW,ROBERT,JASZCZUK,15-03-1954
GRZEGORZ,MARIAN,KONDRACIUK,19-09-1984
MARCIN,MATEUSZ,KOTTMANN,07-08-1986
JAN,ALOJZY,WIELICZKO,23-09-2021
MIROSŁAW,WIKTOR,WACŁAW,07-03-1957
PAWEŁ,TOMASZ,MARCINKIEWICZ,17-12-1940
DARIUSZ,MATEUSZ,FOLTYN,04-08-1981
ZYGMUNT,MIECZYSŁAW,FRONTCZAK,30-09-1968
TOMASZ,BOGDAN,DUDA,26-03-1962
BARTOSZ,SŁAWOMIR,CELEJ,27-10-1926
JAKUB,IGOR,KRZYSZKOWSKI,17-11-2010
DOMINIK,JÓZEF,POTĘPA,25-04-1985
MARIAN,JAN,WŁODYKA,06-03-1961
ŁUKASZ,RYSZARD,FESHCHAK,22-07-1924
IVAN,TOMASZ,UHRYNCHUK,04-05-1976
JAROSŁAW,SŁAWOMIR,KIEŁB,20-01-1935
ANTONI,JAN,STANCLIK,12-06-1959
OLEKSANDR,KRZYSZTOF,SZYMCZAK,11-10-1993
WOJCIECH,MARIAN,SZYMAŃSKI,06-02-1975
ANDRZEJ,STANISŁAW,ŚWIĘS,07-09-1944
DAMIAN,RAFAŁ,RYBA,01-11-1959
FILIP,MARIAN,ANTOSIAK,15-08-1989
JANUSZ,BOGUSŁAW,KOSSAKOWSKI,31-08-2020
TOMASZ,KRZYSZTOF,MAŁKOWSKI,21-01-2013
PIOTR,STANISŁAW,TOKAJUK,25-12-1953
DARIUSZ,PIOTR,DYBOWSKI,29-06-1947
MICHAŁ,ŁUKASZ,BALCEREK,17-08-1952
FILIP,WOJCIECH,DAŃDA,27-05-1945
GABRIEL,KACPER,PAWLIK,07-08-1975
RAFAŁ,NORBERT,CZELNIK,31-03-2021
PAWEŁ,HENRYK,PIJANOWSKI,24-04-1973
DARIUSZ,TADEUSZ,KULITA,16-08-1932
SŁAWOMIR,PIOTR,BOGOWSKI,23-03-1962
RAFAŁ,ANTONI,ŻUKOWSKI,14-09-2023
KRZYSZTOF,KRZYSZTOF,ŁABAZIEWICZ,08-07-1988
ARTUR,ANTONI,WENTRYS,22-11-1956
DZMITRY,JÓZEF,LICHEUSKI,15-10-1962
DARIUSZ,PIOTR,KARLIŃSKI,08-08-2003
MATEUSZ,TADEUSZ,BOJEMSKI,20-05-1947
MACIEJ,WIKTOR,CIARKOWSKI,02-09-1991
DANIEL,GRZEGORZ,DASHKO,16-02-1989
BORYS,WOJCIECH,ATAMANYUK,12-04-1999
STEFAN,ADRIAN,SALABAI,13-02-1930
JAKUB,WIESŁAW,GÓRECKI,29-10-1995
JAN,KAMIL,SZYMANIK,16-10-1940
PAWEŁ,FRANCISZEK,ZYCH,24-05-2000
MATEUSZ,MAREK,KALYNIUK,06-06-1981
BARTOSZ,MARIAN,VU PHUC,08-11-1978
HENRYK,KAROL,CWYNAR,24-11-2021
ANDRZEJ,ŁUKASZ,ŁAZIŃSKI,17-11-1992
SZYMON,NORBERT,SWANCAR,14-08-1984
PAWEŁ,KONSTANTY,GRADECKI,12-07-2008
WOJCIECH,ADAM,NOWAK,26-01-2016
KRZYSZTOF,WŁADYSŁAW,GŁOGOWSKI,12-04-1960
DANIEL,DANIEL,POKRZYWNICKI,28-04-1930
DANIEL,STANISŁAW,PAŁOSZ,16-01-2007
DARIUSZ,KONRAD,GÓRKA,24-04-1995
MAREK,KRZYSZTOF,SACHANEK,19-11-2013
WOJCIECH,ANTONI,KOPERSKI,28-12-1937
HUBERT,STANISŁAW,KOŚCIELNY,25-02-1931
KRZYSZTOF,MACIEJ,SAVYCH,05-12-1964
ADAM,KACPER,BOCHENEK,29-07-1953
MAREK,MICHAŁ,KUKURYLO,18-06-1972
TOMASZ,WACŁAW,SIELSKI,22-09-1992
SERHII,KORDIAN,RĘKAWEK,22-06-1925
PIOTR,BOGUSŁAW,SZYMCZAK,23-11-2013
ŁUKASZ,KAZIMIERZ,MÜLLER,18-05-1931
STANISŁAW,MIECZYSŁAW,PAKUŁA,23-08-1965
RADOSŁAW,JAKUB,DŁUGOSZ,02-02-1985
DAWID,JAROSŁAW,JURKOWSKI,13-10-1948
ARTUR,WIKTOR,BOCHYNEK,16-06-1936
ŁUKASZ,MICHAŁ,TUBAROV,23-08-1934
ANATOLII,KRZYSZTOF,GADOMSKI,02-01-1938
WŁADYSŁAW,JÓZEF,KORNATOWSKI,15-08-1953
MAREK,JÓZEF,ŁUMAS,28-01-1987
EWALD,SZYMON,KUĆ,22-12-1927
MIKOŁAJ,MICHAŁ,SIEJAK,10-05-1945
STANISŁAW,WIESŁAW,SOBCZAK,29-03-1940
VOLODYMYR,MATEUSZ,FEDCHUK,19-05-1978
JAKUB,KAMIL,JÓZEFACKI,13-05-1943
JAROSŁAW,MARIAN,KOTUSIEWICZ,10-10-1993
ADAM,MAREK,KŁYS,10-01-1960
FILIP,PIOTR,JANIA,06-06-1957
MARIUSZ,ZDZISŁAW,KAŹNICA,18-09-1960
ADAM,ANDRZEJ,MOROZOV,04-06-1931
JAN,WALDEMAR,SYDORENKO,09-10-1994
KAMIL,PIOTR,NOWAK,19-08-1924
ANDRZEJ,DOMINIK,KRAKOWSKI,07-05-1937
PAWEŁ,RAFAŁ,MAŁETKO,05-08-1992
JAKUB,MARIUSZ,JARZYNA,28-01-1961
KRYSTIAN,MICHAŁ,WRÓBEL,12-02-2019
OSKAR,STANISŁAW,BLINDER,11-06-1974
FILIP,MARCIN,DUDEK,26-12-1956
ANDRZEJ,JACEK,ABAJEW,14-04-2013
ELMIR,JAN,LITERSKI,19-12-1980
STEFAN,ALEXIS,BASA,02-12-2018
PIOTR,PIOTR,KUCZKOWSKI,29-08-2006
KRYSTIAN,FRANCISZEK,LEWANDOWSKI,11-12-1930
BARTOSZ,KRZYSZTOF,KOPER,29-03-1925
ADAM,PRZEMYSŁAW,ZARĘBA,27-05-1985
DYLAN,STANISŁAW,KIEPURA,02-03-2016
IHOR,PIOTR,MIŚKIEWICZ,10-12-1967
KAMIL,TOMASZ,MAŁECKI,18-06-2021
JERZY,WIKTOR,ROSZAK,11-09-1998
SZYMON,MARCIN,MAŚLAK,14-10-1976
ZBIGNIEW,RYSZARD,WIETRZYŃSKI,26-08-1983
RYSZARD,KLAUDIUSZ,BOCZEWSKI,15-04-1968
JANUSZ,KAZIMIERZ,LEWANDOWSKI,04-11-2004
JANUSZ,STANISŁAW,BEDECKI,14-05-1932
KACPER,STANISŁAW,STEMPKA,16-01-1975
MAREK,WACŁAW,OVCHAR,28-05-1937
TOMASZ,JERZY,MIELNICZEK,20-12-1996
MATEUSZ,PIOTR,DEJNAK,11-03-1976
KAMIL,MARCIN,CIMPOEŞU,22-12-1970
WOJCIECH,EDUARDO,BZINKOWSKI,20-03-1930
PIOTR,ANTONI,MAŁECKI,30-09-2002
SZYMON,MAREK,CIESIELSKI,22-10-1957
TOMASZ,ALEXANDER,BARNACH,18-10-1976
MATEUSZ,MARIUSZ,KACHURKA,05-07-1948
MAREK,ANDRZEJ,BOJARSKI,09-05-2015
JULIAN,ANDRZEJ,PROROK,18-10-1929
ADOLF,MAREK,MIODUCH,02-10-2002
PATRYK,PAWEŁ,BARTOSIK,10-02-1945
SZYMON,ZBIGNIEW,ŚMIŁEK,06-12-2006
ANTONI,WŁADYSŁAW,MALISZEWSKI,01-01-1963
MARCIN,PAWEŁ,WĄS,19-04-1974
KRZYSZTOF,ADAM,VUSYK,21-02-1999
TYMON,PRZEMYSŁAW,ŚLĘDAK,04-06-1930
VALENTYN,JACEK,MININ,07-05-2003
MARCIN,JÓZEF,SKOCZEŃ,11-10-1965
HRYHORII,KASPER,BUTKIEWICZ,03-09-1994
MIROSŁAW,ŁUKASZ,LIEDTKE,07-01-1961
ZBIGNIEW,GRZEGORZ,YESAYAN,24-12-1987
KRZYSZTOF,MAREK,DAMASZKE,05-02-1971
ROBERT,STANISŁAW,GAJDA,10-12-1980
ANDRZEJ,MICHAŁ,JAWORSKI,01-10-1960
KAMIL,KRZYSZTOF,TOPOROWSKI,28-12-1951
SYLWESTER,ŁUKASZ,CECH,17-01-1957
FILIP,PIOTR,STARZAK,11-08-1974
DARIUSZ,MARIAN,BORSHCHOV,17-12-1960
ŁUKASZ,MARIA,PIONTEK,16-10-2021
SŁAWOMIR,ADAM,MANIA,02-09-1933
TOMASZ,ANTONI,SZŁAPKA,04-11-1942
OSKAR,PRZEMYSŁAW,ADAMCZYK,16-08-1957
PIOTR,JAN,JAKUBCZAK,15-12-1975
DAWID,KRZYSZTOF,KATRYCH,29-09-1994
DANIEL,LESZEK,BARAN,04-08-2023
PAULO,BERNARD,FRYCZKE,27-10-1941
KALEB,GRZEGORZ,DYBAŁA,01-06-1934
ARKADIUSZ,ANDRZEJ,GĘSIARZ,18-05-1950
MIESZKO,PAWEŁ,CEBULSKI,06-09-1986
SEBASTIAN,STEFAN,CISELSKI,26-08-1943
ADRIAN,FRANCISZEK,SUŁKOWSKI,20-11-1967
DARIUSZ,ZBIGNIEW,KAŁYNIUK,12-04-1962
NIKODEM,FRANCISZEK,MALEC,25-11-1935
JAN,PAWEŁ,YATES,12-07-1982
MARCIN,SHIHAB,JANKOWSKI,23-12-1971
ERYK,WALDEMAR,CIESIELSKI,06-04-1974
PATRYK,MARCIN,KLIMEK,24-02-1934
ADAM,ARTUR,GRODZKI,05-01-1956
JAKUB,JÓZEF,KRAWCZYK,07-12-1957
SZCZEPAN,KACPER,FORTUN,08-06-1994
BARTOSZ,GREGOR,ORŁOWSKI,28-03-1930
BARTOSZ,TADEUSZ,RUHS,03-12-2017
ADRIAN,KAMIL,MARCZAK,09-02-1990
MATEUSZ,EUGENIUSZ,KUBARSKI,08-12-1978
ALEKSANDER,JAN,KARPIŃSKI,02-11-1974
WOJCIECH,ANDRZEJ,MACHOWIEC,13-07-1991
GRZEGORZ,PIOTR,WIŚNIEWSKI,27-07-1942
ADAM,ZENON,MARECKI,27-06-2009
KRZYSZTOF,STEFAN,ŚWIĘTEK,28-11-1955
JAKUB,KRZYSZTOF,MICHAŁOWSKI,01-08-1972
MAKSYMILIAN,PIOTR,SZYMANOWSKI,09-10-2002
BOGUMIŁ,WŁADYSŁAW,KANIA,30-11-1976
PAWEŁ,JAN,MĄTEWKA,25-06-1924
RYSZARD,DARIUSZ,CHRZĄSZCZ,08-04-2006
FRANCISZEK,HUBERT,KUBIŃSKI,20-12-1965
HENRYK,MIROSŁAW,WOJTCZAK,09-12-1960
PRZEMEK,DAMIAN,BRZOZOWSKI,19-07-1994
HERBERT,ADAM,URBAŃSKI,21-12-2008
TADEUSZ,JOACHIM,MAMEŁKA,28-03-1979
WIKTOR,MARCIN,ZALEWSKI,19-06-1944
ALAN,JAN,DI MARZO,09-09-1987
ADAM,WOJCIECH,ARTEMCHUK,13-03-2010
ADRIAN,WŁADYSŁAW,MICHNA,20-07-1992
MARIUSZ,ZBIGNIEW,SIERBIŃSKI,02-10-1934
PIOTR,HENRYK,ADAMCZYK,17-11-1952
PETRO,JÓZEF,KRYSTEK,18-07-1959
TOMASZ,RAFAŁ,TOMCZUK,30-04-1942
WIKTOR,STANISŁAW,SOBECKI,16-08-2022
ANDRZEJ,PIOTR,DOMAŃSKI,11-08-2021
MACIEJ,ROMAN,DUŁAK,27-09-1968
KONRAD,ROMUALD,BORCZYK,07-09-1953
KACPER,JAN,IVANOV,04-11-1957
ADAM,KRZYSZTOF,SIARKO,15-07-1959
VOLODYMYR,PAWEŁ,WAWRZYNIAK,11-11-1965
KRZYSZTOF,PIOTR,NOWAK,12-11-1984
JOEL,JAKUB,WRONA,09-10-2004
MIROSŁAW,MIKOŁAJ,ZACZEK,08-03-1949
ANDRZEJ,MAREK,OLEJARZ,27-08-1940
NIKODEM,PATRYK,PONOMARCHUK,27-04-1946
OSKAR,SZYMON,MICHAŁOWSKI,30-10-1927
MATEUSZ,PIOTR,SOBERA,22-11-1933
RADOSŁAW,PIOTR,PUDEŁKO,18-12-2014
WOJCIECH,ARTUR,JACHIMOWICZ,02-03-1992
KACPER,LEON,LEWKOWICZ,26-10-2013
TOMASZ,GUSTAW,BENTKOWSKI,10-01-1928
EMMANUEL,TADEUSZ,BRODKO,30-03-1979
ANDRZEJ,BOGUSŁAW,GRZELAK,24-10-2003
ROBERT,ZBIGNIEW,BAJSERT,08-05-1997
STANISŁAW,JAN,OŁDAK,18-11-1969
ANDRZEJ,MICHAŁ,GIREJ,17-10-1945
KAROL,STANISŁAW,KLIMACZAK,20-11-1975
DIMITRIOS,KRYSTIAN,NOSKO,14-11-1931
ANDRZEJ,MICHAŁ,ŁĘKAWSKI,10-11-1946
PIOTR,CZESŁAW,MATUSKA,12-05-1975
JACEK,DAMIAN,FRĄCZEK,27-08-1986
BENEDYKT,JERZY,ROMPALSKI,24-11-1943
PAWEŁ,STANISŁAW,WOJTASZEK,17-04-1987
RAFAŁ,ŁUKASZ,DOLNY,24-05-1937
LESZEK,TADEUSZ,CONDREA,31-01-2014
MATEUSZ,MARIUSZ,JERUZALSKI,24-09-2008
ŁUKASZ,MARCIN,ŁĄTKA,17-02-1959
SERHII,DANIEL,LUDWISZEWSKI,23-06-2022
MICHAŁ,JÓZEF,TKACHUK,11-10-1930
ZBIGNIEW,LECH,JURKIEWICZ,05-03-1994
MARCIN,MARCIN,SIBIŃSKI,27-01-1998
PAWEŁ,ŁUKASZ,STANISZEWSKI,29-06-2013
ROMAN,MARCIN,FLESZAR,28-09-1928
PAWEŁ,JAN,JAGIELSKI,15-01-1976
KRYSTIAN,TOMASZ,URBAŃSKI,10-02-2007
ANATOLII,JERZY,MAZUREK,14-02-2015
CEZARY,KAROL,NIKALAYONAK,14-06-1956
MARIUSZ,MARCIN,MIOTK,14-07-2018
MARCIN,PRZEMYSŁAW,FIBICH,03-02-1950
JAKUB,PIOTR,SOBISZ,29-03-2005
EDUARDAS,JULIAN,CHWIAŁKOWSKI,07-11-1938
ALEX,WOJCIECH,BUCZAK,25-12-1942
TOMASZ,JANUSZ,RAŹNIEWSKI,16-11-1934
RAJMUND,PAWEŁ,SAMORAJSKI,18-12-1951
MICHAŁ,WIESŁAW,BOIKO,15-06-1940
NORBERT,MICHAŁ,KAWĘCKI,19-02-1963
TOMASZ,EDWARD,KUCHTA,19-01-1981
PAWEŁ,MARIAN,ZAKHAROV,15-04-1996
VADYM,ŁUKASZ,MILAN,19-04-1924
STANISŁAW,PIOTR,KLICH,03-08-2000
TOMASZ,ADAM,JAROSIŃSKI,16-07-1925
KAMIL,KAZIMIERZ,KUFEL,16-12-2022
DARIUSZ,BOGDAN,MALITOWSKI,17-11-1991
ANTONI,PIOTR,OSIŃSKI,26-10-1941
JERZY,ADAM,LAVRENIUK,24-11-2011
PRZEMYSŁAW,ANDRZEJ,WIERZBICKI,21-03-1973
RAHUL,MARIAN,BUZIUK,30-01-1938
STANISŁAW,JERZY,BERNAD,19-12-1973
ADAM,WOJCIECH,BUDZIŃSKI,10-06-1936
OLEKSANDR,WIESŁAW,SIWEK,16-06-2010
DOMINIK,JÓZEF,HEBDA,24-10-1937
STANISŁAW,JAN,PAWLIK,01-09-2016
MICHAŁ,PIOTR,LASECKI,30-12-1955
SEBASTIAN,JAN,SZYMAŃSKI,26-12-1983
SERHII,ANDRZEJ,KANIVETS,20-07-1924
JACEK,PAWEŁ,PAWLAK,07-05-1997
KRZYSZTOF,ZDZISŁAW,HABEREK,17-07-1958
ADAM,WIESŁAW,WÓJCIK,07-08-2010
LUCJAN,MARCIN,KRUŻA,07-10-1976
JAKUB,PIOTR,DENYSHCHYCH,29-04-2015
